sep=;
CH1;CH2;CH3;CH4;Vbat;Trigger;AccX;AccY;AccZ;GyX;GyY;GyZ;N;fs;Timestamp
-2605,17976823671;-3254,45193815351;-2678,78559282578;-2863,40671858341;3924;0;-5023;982;-15808;90;293;355;1900158;500;17:33:44.072730
-2656,63276241649;-3233,94601057628;-2677,98929198136;-2897,39470614558;3924;0;-5023;982;-15808;90;293;355;1900159;500;17:33:44.072747
-2557,90154455994;-3024,85210968995;-2523,85169416219;-2800,41298335557;3924;0;-5023;982;-15808;90;293;355;1900160;500;17:33:44.072763
-2399,27219176646;-2791,0296231638;-2347,67085066504;-2638,46083472337;3924;0;-5023;982;-15808;90;293;355;1900161;500;17:33:44.072780
-2270,44979911548;-2646,04455578353;-2241,18017581349;-2509,42667712786;3924;0;-5023;982;-15808;90;293;355;1900162;500;17:33:44.072800
-2175,36113502857;-2558,79825209805;-2170,76215064991;-2420,17786518939;3924;0;-5023;982;-15808;90;293;355;1900163;500;17:33:44.072824
-2173,12879279058;-2607,93584891926;-2208,89100672412;-2416,54889926224;3924;0;-5023;982;-15808;90;293;355;1900164;500;17:33:44.072853
-2199,20547697872;-2686,83732903497;-2265,19665423465;-2448,02665101986;3924;0;-5023;982;-15808;90;293;355;1900167;500;17:33:44.072887
-2282,58995431146;-2810,03364278197;-2359,77626861781;-2527,47254875969;3924;0;-5023;982;-15808;90;293;355;1900168;500;17:33:44.072957
-2366,11177099278;-2906,91104877266;-2438,37717204166;-2607,67319797792;3924;0;-5023;982;-15808;90;293;355;1900169;500;17:33:44.073003
-2397,10022146432;-2913,50783639529;-2444,91988677629;-2636,23743744528;3924;0;-5023;982;-15808;90;293;355;1900170;500;17:33:44.073038
-2416,24530966944;-2895,81787831026;-2439,20266532387;-2646,64483922563;3924;0;-5023;982;-15808;90;293;355;1900171;500;17:33:44.073061
-2364,83352057046;-2790,14173972837;-2361,9140962679;-2595,11902611987;3924;0;-5023;982;-15808;90;293;355;1900172;500;17:33:44.073080
-2289,22902442526;-2675,29765456895;-2276,65413505178;-2516,66740946201;3924;0;-5023;982;-15808;90;293;355;1900175;500;17:33:44.073101
-2222,42000010009;-2595,24341164597;-2218,37531562692;-2449,21673884384;3924;0;-5023;982;-15808;90;293;355;1900176;500;17:33:44.073128
-2168,03752050327;-2540,70300495243;-2175,54021209848;-2396,93517559115;3924;0;-5023;982;-15808;90;293;355;1900177;500;17:33:44.073148
-2160,26123776691;-2554,80595999479;-2187,4913082696;-2387,67124562985;3924;0;-5023;982;-15808;90;293;355;1900178;500;17:33:44.073169
-2166,98715746316;-2583,81606658535;-2208,5663346588;-2396,34612000241;3924;0;-5023;982;-15808;90;293;355;1900179;500;17:33:44.073190
-2201,29766599658;-2635,20527485136;-2248,72648701017;-2428,10251549261;3924;0;-5023;982;-15808;90;293;355;1900180;500;17:33:44.073211
-2237,03222807432;-2675,74335954683;-2282,52498732498;-2461,56263891696;3924;0;-5023;982;-15808;90;293;355;1900183;500;17:33:44.073232
-2248,82452502224;-2673,74809835929;-2282,46828465676;-2471,46369913575;3924;0;-5023;982;-15808;90;293;355;1900184;500;17:33:44.073254
-2253,57210287322;-2658,62400206308;-2275,303642321;-2471,43787411226;3924;0;-5023;982;-15808;90;293;355;1900185;500;17:33:44.073277
-2224,84392417398;-2601,7775310757;-2234,19388189214;-2441,88073878444;3924;0;-5023;982;-15808;90;293;355;1900186;500;17:33:44.073297
-2185,81536573517;-2541,18356030485;-2189,94719264587;-2400,6008911149;3924;0;-5023;982;-15808;90;293;355;1900189;500;17:33:44.073318
-2148,93769124873;-2494,37715142615;-2156,249932077;-2362,78509185365;3924;0;-5023;982;-15808;90;293;355;1900190;500;17:33:44.073338
-2116,7968000927;-2459,10793638934;-2129,37000800726;-2330,94882569755;3924;0;-5023;982;-15808;90;293;355;1900191;500;17:33:44.073357
-2107,5095958285;-2457,69263274918;-2129,53724515505;-2320,24445570049;3924;0;-5023;982;-15808;90;293;355;1900192;500;17:33:44.073538
-2105,4451382177;-2463,72064653451;-2134,25126785185;-2318,47351528742;3924;0;-5023;982;-15808;90;293;355;1900193;500;17:33:44.073556
-2116,89276243935;-2481,25309236885;-2148,6705411837;-2328,03769250069;3924;0;-5023;982;-15808;90;293;355;1900194;500;17:33:44.073573
-2129,54619275886;-2494,26905459307;-2160,52189072248;-2338,96149111223;3924;0;-5023;982;-15808;90;293;355;1900197;500;17:33:44.073589
-2131,31903146315;-2487,38153412465;-2156,5548051402;-2339,15037105276;3924;0;-5023;982;-15808;90;293;355;1900198;500;17:33:44.073604
-2129,35148976518;-2473,76608628737;-2148,81520323614;-2334,27148146827;3924;0;-5023;982;-15808;90;293;355;1900199;500;17:33:44.073619
-2111,40879676818;-2440,17390901563;-2124,81696075245;-2315,24627353405;3924;0;-5023;982;-15808;90;293;355;1900200;500;17:33:44.073633
